from_address,to_address,amount,timestamp,tx_hash
0x_fraud_13,0x_norm_555,19.0816,1700000015,0x_tx_3200
0x_fraud_13,0x_norm_94,32.6294,1700000093,0x_tx_3201
0x_fraud_13,0x_norm_193,34.3902,1700000081,0x_tx_3202
0x_fraud_13,0x_norm_771,40.6407,1700000023,0x_tx_3203
0x_fraud_13,0x_norm_390,15.5662,1700000040,0x_tx_3204
0x_fraud_14,0x_norm_396,16.8668,1700000060,0x_tx_3205
0x_fraud_14,0x_norm_816,20.6416,1700000001,0x_tx_3206
0x_fraud_14,0x_norm_667,37.9646,1700000004,0x_tx_3207
0x_fraud_14,0x_norm_910,22.3128,1700000042,0x_tx_3208
0x_fraud_14,0x_norm_116,14.5915,1700000077,0x_tx_3209
0x_fraud_14,0x_norm_168,17.276,1700000083,0x_tx_3210
0x_fraud_14,0x_norm_34,23.2455,1700000003,0x_tx_3211
0x_fraud_14,0x_norm_105,49.5184,1700000023,0x_tx_3212
0x_fraud_14,0x_norm_576,21.5958,1700000006,0x_tx_3213
0x_fraud_14,0x_norm_648,19.6952,1700000076,0x_tx_3214
0x_fraud_14,0x_norm_951,10.8218,1700000001,0x_tx_3215
0x_fraud_14,0x_norm_273,20.3424,1700000058,0x_tx_3216
0x_fraud_14,0x_norm_195,28.4075,1700000036,0x_tx_3217
0x_fraud_14,0x_norm_304,45.7886,1700000064,0x_tx_3218
0x_fraud_14,0x_norm_814,33.5311,1700000080,0x_tx_3219
0x_fraud_15,0x_norm_841,48.9058,1700000009,0x_tx_3220
0x_fraud_15,0x_norm_668,49.4526,1700000003,0x_tx_3221
0x_fraud_15,0x_norm_183,12.9918,1700000085,0x_tx_3222
0x_fraud_15,0x_norm_190,11.5169,1700000072,0x_tx_3223
0x_fraud_15,0x_norm_515,26.1506,1700000014,0x_tx_3224
0x_fraud_15,0x_norm_193,21.4183,1700000030,0x_tx_3225
0x_fraud_15,0x_norm_199,34.379,1700000032,0x_tx_3226
0x_fraud_15,0x_norm_955,37.9896,1700000069,0x_tx_3227
0x_fraud_15,0x_norm_838,28.467,1700000068,0x_tx_3228
0x_fraud_15,0x_norm_883,20.0075,1700000006,0x_tx_3229
0x_fraud_15,0x_norm_16,29.7657,1700000035,0x_tx_3230
0x_fraud_15,0x_norm_169,47.4798,1700000018,0x_tx_3231
0x_fraud_15,0x_norm_0,46.1109,1700000089,0x_tx_3232
0x_fraud_15,0x_norm_775,28.7583,1700000074,0x_tx_3233
0x_fraud_15,0x_norm_271,16.9422,1700000045,0x_tx_3234
0x_fraud_16,0x_norm_3,45.7363,1700000025,0x_tx_3235
0x_fraud_16,0x_norm_330,27.3568,1700000065,0x_tx_3236
0x_fraud_16,0x_norm_810,42.3561,1700000090,0x_tx_3237
0x_fraud_16,0x_norm_127,28.6972,1700000008,0x_tx_3238
0x_fraud_16,0x_norm_922,28.4177,1700000013,0x_tx_3239
0x_fraud_16,0x_norm_445,34.841,1700000034,0x_tx_3240
0x_fraud_16,0x_norm_650,49.9989,1700000028,0x_tx_3241
0x_fraud_16,0x_norm_64,29.4156,1700000077,0x_tx_3242
0x_fraud_16,0x_norm_8,22.1986,1700000065,0x_tx_3243
0x_fraud_16,0x_norm_18,24.6457,1700000091,0x_tx_3244
0x_fraud_16,0x_norm_91,16.8157,1700000029,0x_tx_3245
0x_fraud_16,0x_norm_13,28.6903,1700000076,0x_tx_3246
0x_fraud_16,0x_norm_508,12.6217,1700000035,0x_tx_3247
0x_fraud_16,0x_norm_479,23.7005,1700000058,0x_tx_3248
0x_fraud_16,0x_norm_226,27.2044,1700000015,0x_tx_3249
0x_fraud_17,0x_norm_136,47.2572,1700000028,0x_tx_3250
0x_fraud_17,0x_norm_393,35.1057,1700000022,0x_tx_3251
0x_fraud_17,0x_norm_153,31.2655,1700000010,0x_tx_3252
0x_fraud_17,0x_norm_324,36.8672,1700000099,0x_tx_3253
0x_fraud_17,0x_norm_158,15.4793,1700000022,0x_tx_3254
0x_fraud_17,0x_norm_339,41.1818,1700000094,0x_tx_3255
0x_fraud_17,0x_norm_248,11.5366,1700000009,0x_tx_3256
0x_fraud_17,0x_norm_809,16.5741,1700000089,0x_tx_3257
0x_fraud_17,0x_norm_761,14.1305,1700000035,0x_tx_3258
0x_fraud_17,0x_norm_484,45.3278,1700000034,0x_tx_3259
0x_fraud_17,0x_norm_391,27.907,1700000024,0x_tx_3260
0x_fraud_17,0x_norm_290,42.9834,1700000011,0x_tx_3261
0x_fraud_17,0x_norm_246,46.9625,1700000078,0x_tx_3262
0x_fraud_17,0x_norm_766,33.0211,1700000027,0x_tx_3263
0x_fraud_17,0x_norm_757,28.0528,1700000005,0x_tx_3264
0x_fraud_18,0x_norm_312,36.4832,1700000017,0x_tx_3265
0x_fraud_18,0x_norm_599,17.7359,1700000000,0x_tx_3266
0x_fraud_18,0x_norm_910,26.7775,1700000048,0x_tx_3267
0x_fraud_18,0x_norm_170,16.0681,1700000006,0x_tx_3268
0x_fraud_18,0x_norm_870,33.2661,1700000038,0x_tx_3269
0x_fraud_18,0x_norm_275,23.3916,1700000061,0x_tx_3270
0x_fraud_18,0x_norm_134,15.9543,1700000072,0x_tx_3271
0x_fraud_18,0x_norm_771,48.4288,1700000007,0x_tx_3272
0x_fraud_18,0x_norm_276,18.3003,1700000063,0x_tx_3273
0x_fraud_18,0x_norm_978,37.4976,1700000005,0x_tx_3274
0x_fraud_18,0x_norm_713,35.2982,1700000071,0x_tx_3275
0x_fraud_18,0x_norm_383,22.0692,1700000068,0x_tx_3276
0x_fraud_18,0x_norm_237,44.8361,1700000088,0x_tx_3277
0x_fraud_18,0x_norm_11,25.6865,1700000048,0x_tx_3278
0x_fraud_18,0x_norm_472,48.3816,1700000094,0x_tx_3279
0x_fraud_19,0x_norm_159,37.9495,1700000010,0x_tx_3280
0x_fraud_19,0x_norm_285,46.907,1700000061,0x_tx_3281
0x_fraud_19,0x_norm_516,37.7837,1700000038,0x_tx_3282
0x_fraud_19,0x_norm_341,45.3087,1700000093,0x_tx_3283
0x_fraud_19,0x_norm_385,40.2845,1700000098,0x_tx_3284
0x_fraud_19,0x_norm_474,36.6906,1700000045,0x_tx_3285
0x_fraud_19,0x_norm_964,15.9762,1700000021,0x_tx_3286
0x_fraud_19,0x_norm_149,17.5656,1700000016,0x_tx_3287
0x_fraud_19,0x_norm_249,27.6954,1700000037,0x_tx_3288
0x_fraud_19,0x_norm_63,24.1549,1700000066,0x_tx_3289
0x_fraud_19,0x_norm_742,10.6569,1700000050,0x_tx_3290
0x_fraud_19,0x_norm_894,34.478,1700000095,0x_tx_3291
0x_fraud_19,0x_norm_106,37.8686,1700000019,0x_tx_3292
0x_fraud_19,0x_norm_755,10.6124,1700000013,0x_tx_3293
0x_fraud_19,0x_norm_238,42.8683,1700000025,0x_tx_3294
0x_norm_930,0x_fraud_20,10.0,1700000110,0x_tx_3295
0x_norm_260,0x_fraud_20,10.0,1700000147,0x_tx_3296
0x_norm_531,0x_fraud_20,10.0,1700000135,0x_tx_3297
0x_norm_806,0x_fraud_20,10.0,1700000173,0x_tx_3298
0x_norm_404,0x_fraud_20,10.0,1700000060,0x_tx_3299
0x_norm_954,0x_fraud_20,10.0,1700000010,0x_tx_3300
0x_norm_704,0x_fraud_20,10.0,1700000002,0x_tx_3301
0x_norm_134,0x_fraud_20,10.0,1700000013,0x_tx_3302
0x_norm_473,0x_fraud_20,10.0,1700000111,0x_tx_3303
0x_norm_530,0x_fraud_20,10.0,1700000016,0x_tx_3304
0x_fraud_20,0x_norm_723,9.9,1700000374,0x_tx_3305
0x_fraud_20,0x_norm_335,9.9,1700000321,0x_tx_3306
0x_fraud_20,0x_norm_287,9.9,1700000452,0x_tx_3307
0x_fraud_20,0x_norm_887,9.9,1700000492,0x_tx_3308
0x_fraud_20,0x_norm_906,9.9,1700000468,0x_tx_3309
0x_fraud_20,0x_norm_473,9.9,1700000454,0x_tx_3310
0x_fraud_20,0x_norm_645,9.9,1700000448,0x_tx_3311
0x_fraud_20,0x_norm_385,9.9,1700000436,0x_tx_3312
0x_fraud_20,0x_norm_738,9.9,1700000481,0x_tx_3313
0x_fraud_20,0x_norm_975,9.9,1700000393,0x_tx_3314
0x_norm_206,0x_fraud_21,10.0,1700000051,0x_tx_3315
0x_norm_30,0x_fraud_21,10.0,1700000095,0x_tx_3316
0x_norm_516,0x_fraud_21,10.0,1700000159,0x_tx_3317
0x_norm_996,0x_fraud_21,10.0,1700000050,0x_tx_3318
0x_norm_701,0x_fraud_21,10.0,1700000126,0x_tx_3319
0x_norm_523,0x_fraud_21,10.0,1700000113,0x_tx_3320
0x_norm_285,0x_fraud_21,10.0,1700000039,0x_tx_3321
0x_norm_801,0x_fraud_21,10.0,1700000123,0x_tx_3322
0x_norm_856,0x_fraud_21,10.0,1700000122,0x_tx_3323
0x_norm_777,0x_fraud_21,10.0,1700000134,0x_tx_3324
0x_fraud_21,0x_norm_532,9.9,1700000423,0x_tx_3325
0x_fraud_21,0x_norm_794,9.9,1700000324,0x_tx_3326
0x_fraud_21,0x_norm_396,9.9,1700000328,0x_tx_3327
0x_fraud_21,0x_norm_734,9.9,1700000354,0x_tx_3328
0x_fraud_21,0x_norm_351,9.9,1700000467,0x_tx_3329
0x_fraud_21,0x_norm_845,9.9,1700000397,0x_tx_3330
0x_fraud_21,0x_norm_324,9.9,1700000307,0x_tx_3331
0x_fraud_21,0x_norm_667,9.9,1700000426,0x_tx_3332
0x_fraud_21,0x_norm_566,9.9,1700000410,0x_tx_3333
0x_fraud_21,0x_norm_445,9.9,1700000367,0x_tx_3334
0x_norm_482,0x_fraud_22,10.0,1700000154,0x_tx_3335
0x_norm_414,0x_fraud_22,10.0,1700000061,0x_tx_3336
0x_norm_633,0x_fraud_22,10.0,1700000082,0x_tx_3337
0x_norm_940,0x_fraud_22,10.0,1700000200,0x_tx_3338
0x_norm_207,0x_fraud_22,10.0,1700000042,0x_tx_3339
0x_norm_431,0x_fraud_22,10.0,1700000056,0x_tx_3340
0x_norm_381,0x_fraud_22,10.0,1700000091,0x_tx_3341
0x_norm_895,0x_fraud_22,10.0,1700000079,0x_tx_3342
0x_norm_537,0x_fraud_22,10.0,1700000172,0x_tx_3343
0x_norm_140,0x_fraud_22,10.0,1700000032,0x_tx_3344
0x_fraud_22,0x_norm_753,9.9,1700000458,0x_tx_3345
0x_fraud_22,0x_norm_472,9.9,1700000305,0x_tx_3346
0x_fraud_22,0x_norm_265,9.9,1700000387,0x_tx_3347
0x_fraud_22,0x_norm_575,9.9,1700000478,0x_tx_3348
0x_fraud_22,0x_norm_279,9.9,1700000355,0x_tx_3349
0x_fraud_22,0x_norm_567,9.9,1700000345,0x_tx_3350
0x_fraud_22,0x_norm_231,9.9,1700000421,0x_tx_3351
0x_fraud_22,0x_norm_259,9.9,1700000447,0x_tx_3352
0x_fraud_22,0x_norm_185,9.9,1700000497,0x_tx_3353
0x_fraud_22,0x_norm_527,9.9,1700000302,0x_tx_3354
0x_norm_613,0x_fraud_23,10.0,1700000007,0x_tx_3355
0x_norm_848,0x_fraud_23,10.0,1700000053,0x_tx_3356
0x_norm_390,0x_fraud_23,10.0,1700000116,0x_tx_3357
0x_norm_481,0x_fraud_23,10.0,1700000007,0x_tx_3358
0x_norm_521,0x_fraud_23,10.0,1700000029,0x_tx_3359
0x_norm_24,0x_fraud_23,10.0,1700000092,0x_tx_3360
0x_norm_979,0x_fraud_23,10.0,1700000189,0x_tx_3361
0x_norm_905,0x_fraud_23,10.0,1700000074,0x_tx_3362
0x_norm_165,0x_fraud_23,10.0,1700000120,0x_tx_3363
0x_norm_902,0x_fraud_23,10.0,1700000117,0x_tx_3364
0x_fraud_23,0x_norm_481,9.9,1700000419,0x_tx_3365
0x_fraud_23,0x_norm_322,9.9,1700000402,0x_tx_3366
0x_fraud_23,0x_norm_503,9.9,1700000368,0x_tx_3367
0x_fraud_23,0x_norm_719,9.9,1700000377,0x_tx_3368
0x_fraud_23,0x_norm_550,9.9,1700000360,0x_tx_3369
0x_fraud_23,0x_norm_938,9.9,1700000467,0x_tx_3370
0x_fraud_23,0x_norm_864,9.9,1700000441,0x_tx_3371
0x_fraud_23,0x_norm_498,9.9,1700000385,0x_tx_3372
0x_fraud_23,0x_norm_645,9.9,1700000318,0x_tx_3373
0x_fraud_23,0x_norm_808,9.9,1700000386,0x_tx_3374
0x_norm_108,0x_fraud_24,10.0,1700000132,0x_tx_3375
0x_norm_82,0x_fraud_24,10.0,1700000135,0x_tx_3376
0x_norm_477,0x_fraud_24,10.0,1700000106,0x_tx_3377
0x_norm_279,0x_fraud_24,10.0,1700000136,0x_tx_3378
0x_norm_517,0x_fraud_24,10.0,1700000152,0x_tx_3379
0x_norm_50,0x_fraud_24,10.0,1700000186,0x_tx_3380
0x_norm_278,0x_fraud_24,10.0,1700000197,0x_tx_3381
0x_norm_239,0x_fraud_24,10.0,1700000145,0x_tx_3382
0x_norm_765,0x_fraud_24,10.0,1700000126,0x_tx_3383
0x_norm_197,0x_fraud_24,10.0,1700000141,0x_tx_3384
0x_fraud_24,0x_norm_541,9.9,1700000349,0x_tx_3385
0x_fraud_24,0x_norm_475,9.9,1700000370,0x_tx_3386
0x_fraud_24,0x_norm_288,9.9,1700000333,0x_tx_3387
0x_fraud_24,0x_norm_463,9.9,1700000484,0x_tx_3388
0x_fraud_24,0x_norm_648,9.9,1700000492,0x_tx_3389
0x_fraud_24,0x_norm_839,9.9,1700000460,0x_tx_3390
0x_fraud_24,0x_norm_837,9.9,1700000451,0x_tx_3391
0x_fraud_24,0x_norm_716,9.9,1700000427,0x_tx_3392
0x_fraud_24,0x_norm_553,9.9,1700000317,0x_tx_3393
0x_fraud_24,0x_norm_290,9.9,1700000365,0x_tx_3394
0x_norm_786,0x_fraud_25,10.0,1700000150,0x_tx_3395
0x_norm_558,0x_fraud_25,10.0,1700000155,0x_tx_3396
0x_norm_400,0x_fraud_25,10.0,1700000142,0x_tx_3397
0x_norm_159,0x_fraud_25,10.0,1700000151,0x_tx_3398
0x_norm_690,0x_fraud_25,10.0,1700000132,0x_tx_3399
0x_norm_12,0x_fraud_25,10.0,1700000137,0x_tx_3400
0x_norm_759,0x_fraud_25,10.0,1700000056,0x_tx_3401
0x_norm_562,0x_fraud_25,10.0,1700000115,0x_tx_3402
0x_norm_641,0x_fraud_25,10.0,1700000148,0x_tx_3403
0x_norm_540,0x_fraud_25,10.0,1700000119,0x_tx_3404
0x_fraud_25,0x_norm_119,9.9,1700000352,0x_tx_3405
0x_fraud_25,0x_norm_570,9.9,1700000341,0x_tx_3406
0x_fraud_25,0x_norm_647,9.9,1700000454,0x_tx_3407
0x_fraud_25,0x_norm_654,9.9,1700000479,0x_tx_3408
0x_fraud_25,0x_norm_572,9.9,1700000386,0x_tx_3409
0x_fraud_25,0x_norm_851,9.9,1700000429,0x_tx_3410
0x_fraud_25,0x_norm_852,9.9,1700000362,0x_tx_3411
0x_fraud_25,0x_norm_332,9.9,1700000493,0x_tx_3412
0x_fraud_25,0x_norm_13,9.9,1700000446,0x_tx_3413
0x_fraud_25,0x_norm_268,9.9,1700000482,0x_tx_3414
0x_norm_132,0x_fraud_26,10.0,1700000048,0x_tx_3415
0x_norm_610,0x_fraud_26,10.0,1700000049,0x_tx_3416
0x_norm_818,0x_fraud_26,10.0,1700000179,0x_tx_3417
0x_norm_429,0x_fraud_26,10.0,1700000044,0x_tx_3418
0x_norm_512,0x_fraud_26,10.0,1700000008,0x_tx_3419
0x_norm_234,0x_fraud_26,10.0,1700000132,0x_tx_3420
0x_norm_158,0x_fraud_26,10.0,1700000169,0x_tx_3421
0x_norm_622,0x_fraud_26,10.0,1700000141,0x_tx_3422
0x_norm_303,0x_fraud_26,10.0,1700000120,0x_tx_3423
0x_norm_543,0x_fraud_26,10.0,1700000185,0x_tx_3424
0x_fraud_26,0x_norm_405,9.9,1700000481,0x_tx_3425
0x_fraud_26,0x_norm_876,9.9,1700000495,0x_tx_3426
0x_fraud_26,0x_norm_106,9.9,1700000417,0x_tx_3427
0x_fraud_26,0x_norm_590,9.9,1700000356,0x_tx_3428
0x_fraud_26,0x_norm_716,9.9,1700000434,0x_tx_3429
0x_fraud_26,0x_norm_132,9.9,1700000477,0x_tx_3430
0x_fraud_26,0x_norm_665,9.9,1700000416,0x_tx_3431
0x_fraud_26,0x_norm_215,9.9,1700000340,0x_tx_3432
0x_fraud_26,0x_norm_185,9.9,1700000321,0x_tx_3433
0x_fraud_26,0x_norm_825,9.9,1700000383,0x_tx_3434
0x_norm_337,0x_fraud_27,10.0,1700000005,0x_tx_3435
0x_norm_432,0x_fraud_27,10.0,1700000005,0x_tx_3436
0x_norm_333,0x_fraud_27,10.0,1700000035,0x_tx_3437
0x_norm_126,0x_fraud_27,10.0,1700000154,0x_tx_3438
0x_norm_999,0x_fraud_27,10.0,1700000183,0x_tx_3439
0x_norm_160,0x_fraud_27,10.0,1700000000,0x_tx_3440
0x_norm_917,0x_fraud_27,10.0,1700000156,0x_tx_3441
0x_norm_594,0x_fraud_27,10.0,1700000078,0x_tx_3442
0x_norm_469,0x_fraud_27,10.0,1700000020,0x_tx_3443
0x_norm_51,0x_fraud_27,10.0,1700000156,0x_tx_3444
0x_fraud_27,0x_norm_76,9.9,1700000349,0x_tx_3445
0x_fraud_27,0x_norm_867,9.9,1700000343,0x_tx_3446
0x_fraud_27,0x_norm_662,9.9,1700000360,0x_tx_3447
0x_fraud_27,0x_norm_466,9.9,1700000341,0x_tx_3448
0x_fraud_27,0x_norm_752,9.9,1700000378,0x_tx_3449
0x_fraud_27,0x_norm_975,9.9,1700000343,0x_tx_3450
0x_fraud_27,0x_norm_674,9.9,1700000460,0x_tx_3451
0x_fraud_27,0x_norm_26,9.9,1700000492,0x_tx_3452
0x_fraud_27,0x_norm_16,9.9,1700000444,0x_tx_3453
0x_fraud_27,0x_norm_801,9.9,1700000435,0x_tx_3454
0x_norm_502,0x_fraud_28,10.0,1700000085,0x_tx_3455
0x_norm_144,0x_fraud_28,10.0,1700000150,0x_tx_3456
0x_norm_81,0x_fraud_28,10.0,1700000177,0x_tx_3457
0x_norm_618,0x_fraud_28,10.0,1700000183,0x_tx_3458
0x_norm_293,0x_fraud_28,10.0,1700000095,0x_tx_3459
0x_norm_137,0x_fraud_28,10.0,1700000022,0x_tx_3460
0x_norm_897,0x_fraud_28,10.0,1700000192,0x_tx_3461
0x_norm_957,0x_fraud_28,10.0,1700000034,0x_tx_3462
0x_norm_644,0x_fraud_28,10.0,1700000108,0x_tx_3463
0x_norm_69,0x_fraud_28,10.0,1700000176,0x_tx_3464
0x_fraud_28,0x_norm_514,9.9,1700000385,0x_tx_3465
0x_fraud_28,0x_norm_267,9.9,1700000325,0x_tx_3466
0x_fraud_28,0x_norm_824,9.9,1700000388,0x_tx_3467
0x_fraud_28,0x_norm_785,9.9,1700000448,0x_tx_3468
0x_fraud_28,0x_norm_169,9.9,1700000397,0x_tx_3469
0x_fraud_28,0x_norm_476,9.9,1700000375,0x_tx_3470
0x_fraud_28,0x_norm_441,9.9,1700000343,0x_tx_3471
0x_fraud_28,0x_norm_910,9.9,1700000328,0x_tx_3472
0x_fraud_28,0x_norm_598,9.9,1700000357,0x_tx_3473
0x_fraud_28,0x_norm_326,9.9,1700000352,0x_tx_3474
0x_norm_186,0x_fraud_29,10.0,1700000030,0x_tx_3475
0x_norm_682,0x_fraud_29,10.0,1700000175,0x_tx_3476
0x_norm_570,0x_fraud_29,10.0,1700000025,0x_tx_3477
0x_norm_321,0x_fraud_29,10.0,1700000010,0x_tx_3478
0x_norm_140,0x_fraud_29,10.0,1700000080,0x_tx_3479
0x_norm_385,0x_fraud_29,10.0,1700000108,0x_tx_3480
0x_norm_869,0x_fraud_29,10.0,1700000136,0x_tx_3481
0x_norm_175,0x_fraud_29,10.0,1700000195,0x_tx_3482
0x_norm_876,0x_fraud_29,10.0,1700000117,0x_tx_3483
0x_norm_553,0x_fraud_29,10.0,1700000061,0x_tx_3484
0x_fraud_29,0x_norm_582,9.9,1700000356,0x_tx_3485
0x_fraud_29,0x_norm_614,9.9,1700000493,0x_tx_3486
0x_fraud_29,0x_norm_638,9.9,1700000398,0x_tx_3487
0x_fraud_29,0x_norm_441,9.9,1700000429,0x_tx_3488
0x_fraud_29,0x_norm_793,9.9,1700000366,0x_tx_3489
0x_fraud_29,0x_norm_113,9.9,1700000413,0x_tx_3490
0x_fraud_29,0x_norm_695,9.9,1700000437,0x_tx_3491
0x_fraud_29,0x_norm_974,9.9,1700000385,0x_tx_3492
0x_fraud_29,0x_norm_265,9.9,1700000471,0x_tx_3493
0x_fraud_29,0x_norm_977,9.9,1700000473,0x_tx_3494
0x_norm_144,0x_fraud_30,10.0,1700000020,0x_tx_3495
0x_norm_266,0x_fraud_30,10.0,1700000170,0x_tx_3496
0x_norm_687,0x_fraud_30,10.0,1700000109,0x_tx_3497
0x_norm_965,0x_fraud_30,10.0,1700000070,0x_tx_3498
0x_norm_559,0x_fraud_30,10.0,1700000128,0x_tx_3499
0x_norm_771,0x_fraud_30,10.0,1700000086,0x_tx_3500
0x_norm_128,0x_fraud_30,10.0,1700000058,0x_tx_3501
0x_norm_279,0x_fraud_30,10.0,1700000088,0x_tx_3502
0x_norm_227,0x_fraud_30,10.0,1700000114,0x_tx_3503
0x_norm_798,0x_fraud_30,10.0,1700000098,0x_tx_3504
0x_fraud_30,0x_norm_191,9.9,1700000437,0x_tx_3505
0x_fraud_30,0x_norm_711,9.9,1700000444,0x_tx_3506
0x_fraud_30,0x_norm_370,9.9,1700000312,0x_tx_3507
0x_fraud_30,0x_norm_804,9.9,1700000460,0x_tx_3508
0x_fraud_30,0x_norm_288,9.9,1700000438,0x_tx_3509
0x_fraud_30,0x_norm_592,9.9,1700000461,0x_tx_3510
0x_fraud_30,0x_norm_227,9.9,1700000399,0x_tx_3511
0x_fraud_30,0x_norm_374,9.9,1700000451,0x_tx_3512
0x_fraud_30,0x_norm_273,9.9,1700000404,0x_tx_3513
0x_fraud_30,0x_norm_512,9.9,1700000457,0x_tx_3514
0x_norm_438,0x_fraud_31,10.0,1700000101,0x_tx_3515
0x_norm_414,0x_fraud_31,10.0,1700000112,0x_tx_3516
0x_norm_557,0x_fraud_31,10.0,1700000163,0x_tx_3517
0x_norm_326,0x_fraud_31,10.0,1700000179,0x_tx_3518
0x_norm_227,0x_fraud_31,10.0,1700000033,0x_tx_3519
0x_norm_715,0x_fraud_31,10.0,1700000185,0x_tx_3520
0x_norm_315,0x_fraud_31,10.0,1700000038,0x_tx_3521
0x_norm_763,0x_fraud_31,10.0,1700000116,0x_tx_3522
0x_norm_550,0x_fraud_31,10.0,1700000008,0x_tx_3523
0x_norm_484,0x_fraud_31,10.0,1700000095,0x_tx_3524
0x_fraud_31,0x_norm_294,9.9,1700000404,0x_tx_3525
0x_fraud_31,0x_norm_581,9.9,1700000362,0x_tx_3526
0x_fraud_31,0x_norm_86,9.9,1700000407,0x_tx_3527
0x_fraud_31,0x_norm_785,9.9,1700000395,0x_tx_3528
0x_fraud_31,0x_norm_204,9.9,1700000360,0x_tx_3529
0x_fraud_31,0x_norm_787,9.9,1700000432,0x_tx_3530
0x_fraud_31,0x_norm_53,9.9,1700000353,0x_tx_3531
0x_fraud_31,0x_norm_669,9.9,1700000441,0x_tx_3532
0x_fraud_31,0x_norm_776,9.9,1700000497,0x_tx_3533
0x_fraud_31,0x_norm_240,9.9,1700000394,0x_tx_3534
0x_norm_305,0x_fraud_32,10.0,1700000041,0x_tx_3535
0x_norm_139,0x_fraud_32,10.0,1700000108,0x_tx_3536
0x_norm_206,0x_fraud_32,10.0,1700000046,0x_tx_3537
0x_norm_127,0x_fraud_32,10.0,1700000048,0x_tx_3538
0x_norm_174,0x_fraud_32,10.0,1700000112,0x_tx_3539
0x_norm_478,0x_fraud_32,10.0,1700000080,0x_tx_3540
0x_norm_639,0x_fraud_32,10.0,1700000180,0x_tx_3541
0x_norm_741,0x_fraud_32,10.0,1700000026,0x_tx_3542
0x_norm_193,0x_fraud_32,10.0,1700000174,0x_tx_3543
0x_norm_370,0x_fraud_32,10.0,1700000074,0x_tx_3544
0x_fraud_32,0x_norm_214,9.9,1700000429,0x_tx_3545
0x_fraud_32,0x_norm_399,9.9,1700000408,0x_tx_3546
0x_fraud_32,0x_norm_578,9.9,1700000428,0x_tx_3547
0x_fraud_32,0x_norm_920,9.9,1700000427,0x_tx_3548
0x_fraud_32,0x_norm_523,9.9,1700000467,0x_tx_3549
0x_fraud_32,0x_norm_621,9.9,1700000355,0x_tx_3550
0x_fraud_32,0x_norm_268,9.9,1700000400,0x_tx_3551
0x_fraud_32,0x_norm_330,9.9,1700000401,0x_tx_3552
0x_fraud_32,0x_norm_895,9.9,1700000422,0x_tx_3553
0x_fraud_32,0x_norm_109,9.9,1700000378,0x_tx_3554
0x_norm_670,0x_fraud_33,10.0,1700000191,0x_tx_3555
0x_norm_880,0x_fraud_33,10.0,1700000046,0x_tx_3556
0x_norm_495,0x_fraud_33,10.0,1700000027,0x_tx_3557
0x_norm_323,0x_fraud_33,10.0,1700000168,0x_tx_3558
0x_norm_64,0x_fraud_33,10.0,1700000154,0x_tx_3559
0x_norm_241,0x_fraud_33,10.0,1700000147,0x_tx_3560
0x_norm_573,0x_fraud_33,10.0,1700000176,0x_tx_3561
0x_norm_369,0x_fraud_33,10.0,1700000116,0x_tx_3562
0x_norm_148,0x_fraud_33,10.0,1700000071,0x_tx_3563
0x_norm_799,0x_fraud_33,10.0,1700000085,0x_tx_3564
0x_fraud_33,0x_norm_14,9.9,1700000496,0x_tx_3565
0x_fraud_33,0x_norm_316,9.9,1700000427,0x_tx_3566
0x_fraud_33,0x_norm_965,9.9,1700000301,0x_tx_3567
0x_fraud_33,0x_norm_923,9.9,1700000324,0x_tx_3568
0x_fraud_33,0x_norm_565,9.9,1700000486,0x_tx_3569
0x_fraud_33,0x_norm_700,9.9,1700000485,0x_tx_3570
0x_fraud_33,0x_norm_271,9.9,1700000389,0x_tx_3571
0x_fraud_33,0x_norm_692,9.9,1700000453,0x_tx_3572
0x_fraud_33,0x_norm_924,9.9,1700000426,0x_tx_3573
0x_fraud_33,0x_norm_546,9.9,1700000437,0x_tx_3574
0x_norm_986,0x_fraud_34,10.0,1700000022,0x_tx_3575
0x_norm_409,0x_fraud_34,10.0,1700000169,0x_tx_3576
0x_norm_331,0x_fraud_34,10.0,1700000005,0x_tx_3577
0x_norm_990,0x_fraud_34,10.0,1700000078,0x_tx_3578
0x_norm_865,0x_fraud_34,10.0,1700000039,0x_tx_3579
0x_norm_98,0x_fraud_34,10.0,1700000001,0x_tx_3580
0x_norm_767,0x_fraud_34,10.0,1700000130,0x_tx_3581
0x_norm_801,0x_fraud_34,10.0,1700000198,0x_tx_3582
0x_norm_714,0x_fraud_34,10.0,1700000022,0x_tx_3583
0x_norm_979,0x_fraud_34,10.0,1700000029,0x_tx_3584
0x_fraud_34,0x_norm_352,9.9,1700000498,0x_tx_3585
0x_fraud_34,0x_norm_463,9.9,1700000397,0x_tx_3586
0x_fraud_34,0x_norm_73,9.9,1700000486,0x_tx_3587
0x_fraud_34,0x_norm_568,9.9,1700000313,0x_tx_3588
0x_fraud_34,0x_norm_172,9.9,1700000490,0x_tx_3589
0x_fraud_34,0x_norm_849,9.9,1700000324,0x_tx_3590
0x_fraud_34,0x_norm_426,9.9,1700000442,0x_tx_3591
0x_fraud_34,0x_norm_227,9.9,1700000468,0x_tx_3592
0x_fraud_34,0x_norm_674,9.9,1700000374,0x_tx_3593
0x_fraud_34,0x_norm_808,9.9,1700000498,0x_tx_3594
0x_norm_988,0x_fraud_35,10.0,1700000064,0x_tx_3595
