Index,Address,FLAG,AvgMinBetweenSent,AvgMinBetweenReceived,TimeDiff,SentTnx,ReceivedTnx
7578,4646,0xcc24ba5e0e6616f074e3d1f4cbe8c2c9298fb9630,0,0,54.93,1,1
7579,4647,0xcc2aca96e13c5eaeea16ad7639c2d9aeeb0608e00,7.27,9857.04,69050.1,7,7
7580,4648,0xcc2b657406458ee8b86cd16f194d440a722c03460,0,491.75,250301,0,509
7581,4649,0xcc311e7347aaae5ecf5436271e4f25a093459f9e0,0,7007.89,105118,0,15
7582,4650,0xcc317089a2f1bb71b2f24dd75e5731943c1fd3510,1771.31,31027.6,262391,8,8
7583,4651,0xcc342bb0d2d1b780acf64bb119e8f3911e6f37040,3930.91,9630.32,806416,139,27
7584,4652,0xcc3c9b05496956b363206c5d030cfc8f720d0ebb0,159727,11178.3,736284,3,23
7585,4653,0xcc3f1c7bad84fec8db8e0e0f7bb006aa1784e8420,161.23,0,322.47,2,1
7586,4654,0xcc3f99056c418776094e4db2a5d0f48569a40b8c0,2.61,2355.97,80186.5,32,34
7587,4655,0xcc459bc4580eeab99b6d710c043da5a357f1d4f70,1525.92,10099.7,46502.6,4,4
7588,4656,0xcc50860f8484e3badde0142e3aab0891734b99520,12.3,4428.66,754914,166,170
7589,4657,0xcc58cd02350a3882db5b2998bf26aa5438d2708a0,0,0,406.77,1,1
7590,4658,0xcc592dda91bd454d5ae85326b41336dcaf256bd60,0,0,4.02,1,1
7591,4659,0xcc5b41965831daa9e37e6b96ba573b9e22b586b20,161.74,0.82,325.12,2,2
7592,4660,0xcc5c3e21b2071d61b6504502d2bb0c85e82b1ecc0,8313.48,0,16627,2,1
7593,4661,0xcc60e29b0f3af73d9198a1968d2684195ee0511e0,20714.9,5952.94,1125520,46,29
7594,4662,0xcc6139b214534d9bb63ddacab7c02bfcb0ded3f30,0,1938.08,226756,0,117
7595,4663,0xcc6327d19d25bcc63dad868f936ff0b23b1921e00,17.27,0,51.82,3,1
7596,4664,0xcc6443b0f0a8cf107cb3350ebeae4b771158e6520,89647.5,7007.61,193310,2,2
7597,4665,0xcc69f2e45f5426b811daa0596eb300fc4762d41c0,2.74,0,8.23,3,2
7598,4666,0xcc75a8d0675c9e2c0d7787247b956e8cc3b50b9a0,81.09,4424.01,170870,34,38
7599,4667,0xcc7a82d3b86edafe9ca0f65ed5e3a7fddf7cfb9f0,0,13377,187278,0,14
7600,4668,0xcc8666f2b535fbfefa2da23180a5029b26d04f1c0,0,0,7.77,1,1
7601,4669,0xcc86f467ac12fc288d152c80c8db8e59758685b60,159.65,0.5,320.3,2,2
7602,4670,0xcc8e9828b8910f5efd7cc7c690959fd7708fa18a0,3750.4,3902.49,115250,12,18
7603,4671,0xcc91aa4f6e358a2460e84f39ce27e320ad14e27a0,6.94,19424.5,116589,6,6
7604,4672,0xcc91d796593b02bfd081fe50a7c1217907c403e80,162.55,0,325.1,2,1
7605,4673,0xcc9d55fd0ef996ed385cfb715fccd9f923ac48530,3.22,5201.18,1295857,237,249
7606,4674,0xcca6d350412242830b0aa0686e0cf42a0b31ac950,0,0,1.68,1,1
7607,4675,0xccc81a7355c9ccc89521d16967b932717edacf860,0.57,25465.5,101864,4,4
7608,4676,0xcccd205451538064f6118352e31909952002d58f0,10772.8,1285.01,124433,10,13
7609,4677,0xcccd9d798bf76483a4a9e809dec86b46ee7073da0,0,44165.1,88330.1,0,2
7610,4678,0xccd50a253ad69dc8cefec612a9db08c5d1d576770,7618.05,7158.56,326464,25,19
7611,4679,0xccdeb4fdafcae80de0b05f8732db5d336c3259050,29.19,47805,382674,8,8
7612,4680,0xccdedcb867994ee1bd46608da85ccd8818bbec9d0,162.87,0.82,327.37,2,2
7613,4681,0xcce7f31f179245a2aa5cd05407d4ddef9df810000,0,1063.57,176553,0,166
7614,4682,0xccf6e0d042d91feef16259e42bd8a2edcd1fc7300,156.18,0,312.37,2,1
7615,4683,0xccf7ea6c704cefb92b42791d047b836082c9fa5c0,110.44,0.02,331.37,3,2
7616,4684,0xccfa82f3779a09bb87d81efab943136d198dea720,3.75,20867,125221,5,6
7617,4685,0xccfafad8cb8d06a2eb412703f9ad57a0835bca120,6170.18,23165.3,517105,35,13
7618,4686,0xccfbf02f82a60206b3bc2a6dd3d17603fb793f0d0,0,1655.13,226753,0,137
7619,4687,0xcd0a0175ce2267e37b7c622417b4b621571aa77d0,34.48,1442.36,562675,381,381
7620,4688,0xcd111aa492a9c77a367c36e6d6af8e6f212e0c8e0,0,1.14,11419.7,0,9999
7621,4689,0xcd1a9abcac258b2827c15d090cd75f963f752e0b0,8.68,4050.25,109574,25,27
7622,4690,0xcd20fac6472f9cb1ed3b7fcb5823d2e3f8c08fdc0,83.21,165.62,860424,9277,727
7623,4691,0xcd2977872f348ee65db7f0107060b3383256bf630,0,0,1.83,1,1
7624,4692,0xcd2b8bfc765e9518cb8834c98474b5b60cd2b3c70,0,28346.3,226770,0,8
7625,4693,0xcd407952dc5d929650dad916545c6fd67e690a920,0,1679.74,226765,0,135
7626,4694,0xcd43a8df3884d67d567b34adf568151dd9016acf0,161.24,0.3,323.08,2,2
7627,4695,0xcd4866da2ec196ccfe70b63342e21474a3872fce0,0,44163,88326,0,2
7628,4696,0xcd5348d6c98090812be5582d9dc3e4ad442a4a210,0,0,2.68,1,1
7629,4697,0xcd5c95cf07081ec75035f273f766cf4ae3f258510,161.78,0.84,325.23,2,2
7630,4698,0xcd5fb7fd3e2485b4bab4ab104a9e9366b1536faa0,25.07,351.84,629868,1631,1674
7631,4699,0xcd6018cbf8c3040a58e9581a7bcd5eb35fafee590,159.64,0.39,320.07,2,2
7632,4700,0xcd63cc929b889a0ccedd80d462ec44a5df1c26e10,0,0,1.62,1,1
7633,4701,0xcd696956340e9b50c9bf409d5ed8144a9881a6290,2.52,0.51,8.58,3,2
7634,4702,0xcd6aee71e3188780fc5ce1d3e264aac0d38118830,0,0,348.28,1,1
7635,4703,0xcd6b5f705b7c099f6395e9a6bb248b4367095a3f0,18.48,1097.24,633319,546,568
7636,4704,0xcd6c765d1292eeb2adfe1a9737410d9e5cb39cb20,0,2257.23,390502,0,173
7637,4705,0xcd6eb2ab0da3009fb1df51f7665294e06aeac8c40,82.8,0.02,331.23,4,2
7638,4706,0xcd7262dbd7551be8e44962b6d53e5b42cab5567e0,161.34,0.84,324.37,2,2
7639,4707,0xcd73fd5deec3670926d0cd29b634f6c2938b1df60,47.61,3467.68,392927,6286,27
7640,4708,0xcd7e8e72dba067cfcb086b06a90147d762cb19330,158.97,1.17,320.27,2,2
7641,4709,0xcd7fd46a1fcdea7c93982bc9178b92faef0b6b610,3.77,51422,257129,5,5
7642,4710,0xcd8ab95e368892a298f6e61d0840a53640132c2c0,164.22,0.82,330.08,2,2
7643,4711,0xcd8fb7d3e6a5489f63f5157f9d157cfc855b510d0,0,0,172.02,1,1
7644,4712,0xcd9a536b42243b9e3bff197efc842ad5773671b80,20588.5,5399.33,959888,44,10
7645,4713,0xcda6f2c620321b0cd32ca7f6cbd028db1ca1fe1a0,0,2494.7,319322,0,128
7646,4714,0xcda8ee87ad33758f6bf4fed8b0def8bc9beff72f0,24.26,2792.8,14085.3,5,5
7647,4715,0xcdaafd52508eb6e982e8e8a8a140fa34d72f4efd0,1.73,0.12,5.43,3,2
7648,4716,0xcdabcd44298939aa01c88a9db4944d51498ac4770,9.94,3049.3,1144139,372,374
7649,4717,0xcdb01977fe53a9342b728fb1ddb275d12b8284270,37977.8,9241.76,335736,3,24
7650,4718,0xcdb051bbe63247247b514da8b37b0efc2c0264fa0,0,3726.89,741651,0,199
7651,4719,0xcdcde4d8de69377fc5c8f7c648c6e0414e1b661c0,165.1,0,330.2,2,1
7652,4720,0xcdcfc02c452f7016186c8c14d868dee6bdc7a9400,5658.36,218.96,412104,50,590
7653,4721,0xcdd3f2a1ce39bb791766e54d25ba135a905fcad80,77.83,2271.79,954440,354,408
7654,4722,0xcdde52d5d6b0f9d9cd00aca07f0dd6fd5da9a6be0,66.63,7081.72,407456,57,57
7655,4723,0xcdef81839ae9c2b489fcb73c14b06081c4d864900,0,696.92,4587.33,1,4
7656,4724,0xcdf7c7514c673529bdf40f6f2a6280b514d9e3960,9164.18,1371.79,215768,21,17
7657,4725,0xce0fd2c44bdef2efcec767e4585c54dcef420c2a0,0,5423.43,157280,0,29
7658,4726,0xce213bb7270db93558d9c6acb1b39573ed0498690,17069.3,4865.25,789645,36,36
7659,4727,0xce227cc7780a66056b26f3ef1f7a34189a0be3ad0,3905.19,28298,774799,10,26
7660,4728,0xce253bc8dcb9ba1fe5cca791d92c741bc88e40bc0,0,2111.7,291414,0,138
7661,4729,0xce256f03665c70bcf55cdd50a882624e4677eaff0,1686.26,1533.95,32811.4,14,6
7662,1,0x0020731604c882cf7bf8c444be97d17b19ea43161,1457.31,34.12,4815.43,3,13
7663,2,0x002bf459dc58584d58886169ea0e80f3ca95ffaf1,3976.5,834.77,9622.53,2,2
7664,3,0x002f0c8119c16d310342d869ca8bf6ace34d9c391,112.9,31.87,321.42,2,3
7665,4,0x0059b14e35dab1b4eee1e2926c7a5660da66f7471,2300.37,65.1,73091,29,98
7666,5,0x005b9f4516f8e640bbe48136901738b323c53b001,0,0,0,0,0
7667,6,0x00650a784ee109797ba8c05f3496bdbf2b2b7a1c1,59129.4,0,118259,2,1
7668,7,0x0084515449b037205a33d6d3940a5684126aa4b51,1819.9,638.12,8744.77,2,8
7669,8,0x008f3db10374099a11ec263415cb88c952abeedc1,6556.08,255.89,53728.1,8,5
7670,9,0x00c8bd3cd1e649a3fd2a89b3edc1c2ab631227a01,0,0,0,0,0
7671,10,0x00d07f8c2194f14c8d694680f2b8c0be66d4d5e91,0,0,0,0,1
7672,11,0x00e01a648ff41346cdeb873182383333d2184dd11,28504.7,104.43,429867,15,22
7673,12,0x00eb6f5199cd0b671da371969b1a0f948e982fea1,0,1460.98,34968.1,1,22
7674,13,0x011da0ab16577cbb73374a5b9b869d66253150e71,0,0,0,0,0
7675,14,0x0153775362c3071c1860e8dbfd53ccc82fa226f51,0,0,15432.6,1,1
7676,15,0x015f17e2851ea392351b7f259e4cfd03dc443cef1,0,0,0,0,1
7677,16,0x015fca1d09287823e634ae51237ee1eeff03d9d51,0,5065.38,15991.9,1,3
7678,17,0x0167409e6106ec3e3f05a09fcf04606918d21ad51,259.52,2.6,4417.03,17,2
7679,18,0x016c0261c48d089ac26d0a48f840c9a9d5e203dd1,0,0,0,0,0
7680,19,0x017f86b90a46d8fd999eaefda1339355b98da12f1,0,0,26040.5,1,1
7681,20,0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e0501,0,24.43,370.03,1,2
7682,21,0x024c344da7208e60356378a252dab771c34be1111,0,269.49,16083.7,1,21
7683,22,0x02673ebfbfaed5891f6b14248b0e2753a8758fbf1,0,0,1648.68,1,1
7684,23,0x02d0b53ec925f5c5907eb3dd85bededaa43625641,1226.72,1037.84,31512.9,2,28
7685,24,0x02d1347abe00beaa073058b1414722cdcc31abb31,0,8.97,4388.13,1,2
7686,25,0x02f4a464eebb46a50dd087074d7a2cf3f5a3598b1,0,39557.4,197787,0,5
7687,26,0x02fd82cba3bae39484d5eb7f75b5f3d5f418c6911,0,3637.35,527415,0,145
7688,27,0x0310c4385311d225cbcaca26fefc9ab45d3eba3e1,3871.61,159.54,8860.02,2,7
7689,28,0x0387cfc283ffcf25a4a6a61e832545bbeb7c8fda1,1566.74,412.68,7092.3,4,2
7690,29,0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca1,3545.11,8300.42,341015,40,24
7691,30,0x03e115d99f005f9df8accec3f3d07f54b593ee961,0,0,410.85,1,1
7692,31,0x03f034fb47965123ea4148e3147e2cfdc5b1f7a51,9999.38,8870.62,506263,32,21
7693,32,0x0400f72bca103add12c6793d6194d041983e150a1,0,0,0,0,0
7694,33,0x043375ebc36fff7a4fcef1359f3c89afddf56e081,5714.26,1151.26,91554.3,13,15
7695,34,0x046e3a705d9bcd0e53d2b45161b48e39f4bc40901,140.5,0,281,2,1
7696,35,0x04727c2bb15f2b83e7d3ce88b008aa68dccea0c41,0,0,102.67,1,1
7697,36,0x049b01966f721db6ec76097043e9d6eccaf719b61,13251.5,8664,280825,14,11
7698,37,0x04a96f1b6f661793787b527f3114f33d7e413b4d1,0,0,0,0,0
7699,38,0x051005cdcecd916fb8b98643d923646acc7e07cd1,481.15,945.99,29823.2,3,30
7700,39,0x052f585fa599bfb4bed290ff30c057627ccd80591,0,629.46,3704.55,1,2
7701,40,0x054aa7a66dcdf5fd76a3914fb5e02650c1afa65b1,0,0,0,0,0
7702,41,0x058e49378461c239dae065114cd9fa1c0dbc25c11,935.49,288.71,23063,12,41
7703,42,0x059615ea15f7f0e2a276103127bbace30223d2941,0,5566.96,47810.2,1,5
7704,43,0x0596e5e05fd430f7d83b38b23e250bfa98900d7f1,376.37,4554.35,19346.5,3,4
7705,44,0x05dd62c007cde143b402fa5da3937c40c70b4b141,8921.53,538.88,126877,8,103
7706,45,0x05e18136f048d648ee73dd5d269d590ff2873c331,0,442.24,7647.73,1,15
7707,46,0x05e3650bfc907cc1b3c774f0c053c8b990ce1a4b1,0,0,0,0,0
7708,47,0x05e5061133f752ea565f40f1e755d9604c313bc91,113084,0,226168,2,1
7709,48,0x05e85d73eaf6fef228294fdf867abba98552a99f1,2007.34,87.19,6370.78,3,4
7710,49,0x05f71263372ac109cd13faa86d13a0e5830fcedc1,0,0,0,0,1
7711,50,0x05fbf1e3f105df6a4553f3c7f2ed93070a4bab461,76.43,341.23,24937.2,45,63
7712,51,0x06091b32533835265bfa6ef8b32b04747ba77bb21,21.68,369.91,6005.32,4,16
7713,52,0x0628b88c7a677773f7a22d408a8e694207701e721,0,0,0,0,0
7714,53,0x0642e5db00442400868546d5f8e21581dfe4f0721,0,0,0,0,0
7715,54,0x0669398307efefb60030ff328a0cb6a3a840182c1,0,1201.83,50477,0,42
7716,55,0x069757a3dfd227e39493890e83de11598bfc7f851,0,0,0,0,0
7717,56,0x0697f9d4db21472b3461aa07be39b16cd5b56eca1,11663.9,158.31,40532.6,3,35
7718,57,0x069a6761e9897ced3f5d13f4aa9ad745e526c9131,0,34540.9,172704,0,5
7719,58,0x071cf579507dd0661845694f709e68cf7ea506a41,0,0,0,0,0
7720,59,0x07315f6ddf3348c6d5f561ca6cb7451f103075aa1,0,290.22,2698.07,1,2
7721,60,0x07425527076b4f73b5616716dda54fb14cf1219e1,0,0,4511.43,1,1
7722,61,0x074f95064a579de2287b21b6ed33033c18cb80ef1,0,0,0,0,0
7723,62,0x0755e59d505c9b473aec50b476df3ea2045739aa1,0,151.12,987.17,1,5
7724,63,0x075dc757633700b257e090d62b62aac5997a99d41,0,0,13480.9,1,1
7725,64,0x077ab20cd24146ddcd6fe7b805ae007f29e4d8421,0,0,0,0,0
7726,65,0x078c2b3b09528fd7b80c9ee715f378d382f9139b1,0,885.96,73256,1,10
7727,66,0x07920356975798037f26a934db461c7aafc8aa051,272.57,1.46,1377.5,5,10
7728,67,0x07a065bbc565002740caccb22b452fdd029ba9881,0,0,0,0,0
7729,68,0x07bc847f898d370ae6991ee9cc3abd16797e5cff1,0,162.45,11146.1,1,51
7730,69,0x07cfb04588154b06e3958b5d70408244102014d51,0,58.82,206576,1,14
7731,70,0x07f101dec7fbee347a0f81a1c4ca724c53d491a41,0,0,0,0,0
7732,71,0x07faacbe52a8b5d3d22f49206bdd9d9c1f71991d1,0,25120.7,175845,0,7
7733,72,0x081a48fcfb87ddc415c31ddae1eb3ba5d5696cdb1,0,0,0,1,0
7734,73,0x08389b19ad52f0d983609ab785b3a43a0e90355f1,29.52,41.83,870.97,4,18
7735,74,0x085f9b53acbff0e4683463fef1a583d299bd4e251,0,488.94,13227.1,1,18
7736,75,0x08986f5cecd3cb8882e4a34a16961e31243772911,0,0.64,16613.8,1,2
7737,76,0x08a14bd2e2993809583fc20ce528f1c835ea29e01,0,0,0,0,0
7738,77,0x08afea4ec3659a2e478f81fef2b784176a0b7d2f1,0,670.4,187544,1,3
7739,78,0x092a334ea43c0512560f6acf301fa97805cab3921,0,0,0,0,0
7740,79,0x09430a9fb46a1a3b83980768c4cedf654d8eefa31,0,0,0,0,0
7741,80,0x0967c50bfec4dba06e28e8fdbcfd15a23474fab41,12054.3,165.88,37987.5,3,11
7742,81,0x096c13f383a32253e238bc148307753d148682351,0,0,1252.55,1,1
7743,82,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa1,0,339.31,193813,1,31
7744,83,0x09909c850f0e3019a645e0530aa37798dba59eb11,0,0,0,0,0
7745,84,0x09cc69f6b484cada8e152d2002adfca496d723f31,0,36573.9,182869,0,5
7746,85,0x09f8b64a3992ab516fc34de1157d2b4a39d453011,0,253.45,1774.15,0,7
7747,86,0x09faf25e57abd0a401bb5a2341d7f926c389f8d11,0,0,0,0,0
7748,87,0x0a0ba956038d4a66002d612648332b9c4ab7646c1,3630.22,485.07,9200.72,2,4
7749,88,0x0a0d6500a7365fbd500f06811abef4de95c7a9a51,0,0,0,0,0
7750,89,0x0a104b095bc84815b27d93b232c6863759b790431,0,0,77259.7,1,1
7751,90,0x0a10c493bc6f7faecca5be1e82d7fd7fb37740491,0,118.22,19382.9,1,29
7752,91,0x0a4392f623faf54de72cbf6f567e1a7808251cd31,16041.8,35.14,64237.3,4,2
7753,92,0x0a4a2413d7c604647c7788fd3564b3c54fe067631,0,4172.21,141855,0,34
7754,93,0x0a5723d1bc889d8f755eb36fcd60483cc8bcf2031,0,10043.8,130570,0,13
7755,94,0x0a72dc6925181e2c0ff2c26a32fb6f3a7e6c9bdb1,0,0,0,0,0
7756,95,0x0a78fa6dab70385dd46fbdd20da5d868eb43f9041,0,277.45,13983.5,1,3
7757,96,0x0a796062214cf4fc232dd8538a19035ac79a595c1,2313.25,3942.93,235317,54,28
7758,97,0x0a7dde263eb93f69acd1671a223c5c93faa737011,0,363.87,1455.47,0,4
7759,98,0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f1,1333.22,676.44,18106.6,8,11
7760,99,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a1,251.6,129.04,8703.37,11,46
7761,100,0x0ab4fc631d194bb135dc7a3f99580cf7df3eeae01,0,0,0,0,0
7762,101,0x0ad24a61a0371d1dfe47c3b74169aaa5807efb311,0,1442.43,21433.3,1,9
7763,102,0x0ae775637e63fa95855246fd82e96802d05883fc1,1641.74,2103.12,327679,10,148
7764,103,0x0af16719353eddc122eaf834638406c4991978601,0,21.78,15426.8,1,2
7765,104,0x0b1f025593acd090a6c9b754e6e46acf88e896461,0,39685.8,198429,0,5
7766,105,0x0b21fd643aaaf5af800af67e14ebf4886be201641,24521.5,0,49043.1,2,1
7767,106,0x0b2f68bfc1cd9c5886d1f8f41844e11aaa8a42231,2349.11,6278.84,50999.2,3,7
7768,107,0x0b591a58137f154f59aea1284166d6a7b49821fd1,0,4.9,7611.98,1,2
7769,108,0x0b70f396d0626c9d8008d68c8d9c98e77ddb82621,0,0,3449.2,1,1
7770,109,0x0b7f284d74f549731499c44aed2a10adcc9e9cc01,471.48,32.22,4097.1,5,54
7771,110,0x0bb4251b8c5e8acb27d6809d77a10aa1cacc51441,0,0,0,0,0
7772,111,0x0bdd81d2a676166f2a28691e8af64ebeeca67fae1,0,26391.9,158351,0,6
7773,112,0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe11,0,0.98,37.35,1,2
7774,113,0x0c4762bc7b1af1dc9448a827f53861c118b712de1,0,190.62,3463.1,1,14
7775,114,0x0c6a415effaa3a2310c0db718090f4c5fd6339821,460.27,556.03,7401.37,4,10
7776,115,0x0c8b0b3e963becf16cda410fe1eb4b5d64022c941,0,0,0,0,0
7777,116,0x0c8b740e3377f2be7a108aeba6a2f660588c728d1,0,178.55,14998.3,0,84
7778,117,0x0c9d1b3ca852c67bbeabeeb51e9482a845d568681,372.54,281.48,2152.5,2,5
7779,118,0x0cb5345c2c7f02569d07951cbf244c80306c2e991,0,0,0,0,0
7780,119,0x0cbc569253e2419856e4a777cf406d35444d8e501,0,0,3202.23,1,1
7781,120,0x0cbff6c0365083f20c9de72084be7fb11278aa861,0,48.57,54542.6,1,11
7782,121,0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c61,964.04,608.44,6542.78,3,6
7783,122,0x0cfdc4a2c05b1ff5fce36d1c1982d8666d7a98131,0,69.64,4136.88,1,21
7784,123,0x0d202934db48341adfe26812a1d8731383b065b31,0,2087.3,34362,1,13
7785,124,0x0d3832c74ed42b084806bf23fccbf3193cc596af1,0,0,0,0,0
7786,125,0x0d4f74c538613ed6e6c8c1bc8896ecfd45f5ef231,0,6.27,1310.22,0,209
7787,126,0x0d502f90c0a740b9c069ddec1c436d483ed7ab8e1,0,0,0,0,0
7788,127,0x0d6e198892a124fde9956d581b193832e3a8f5831,2444.91,151555,933779,10,6
7789,128,0x0d87ca679a7ab95598b34eb54dafc356b03733881,0,0,162.75,0,1
7790,129,0x0d9786138578fcdcce04435592545ef08422d7551,19069.9,21.82,38990.9,2,39
7791,130,0x0d979f9ffdd579d67c29531cccba568d2172d0b01,0,464.88,12928.9,1,2
7792,131,0x0d9dacef694563ee0888e2751bf2349ac1b6270e1,216.09,729.52,7213.98,3,9
7793,132,0x0dac7a548551dd2e0f7293005f14f9261d7e01961,16099.1,22095.4,202965,3,7
7794,133,0x0db49185aae1f8f4b95ebd5323c1fa3822d4fde81,0,1257.55,21378.3,0,17
7795,134,0x0dc04198cd942b55a7d63f5c3891122b6fa277ea1,0,25139.1,175974,0,7
7796,135,0x0dcc89f3091d3ef66e00fb595ed0fafef44341921,0,0,0,0,0
7797,136,0x0dcfe28d5ff99290dad01b592bd46e1de8c5bbf01,2873.37,1801.75,15827.1,3,4
7798,137,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b601,149.61,3.86,2150.77,12,92
7799,138,0x0e04298d9eaffaf538fe04b4cd525b6d1b64c3ca1,0,0,0,0,0
7800,139,0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d291,0,921,8288.97,0,9
7801,140,0x0e2fa227599b1701ceeecfbf0c92d8d23b2f493e1,0,0,0,0,0
7802,141,0x0e42f55da7ade5673130e23232cec6094d34087c1,0,0,5602,1,1
7803,142,0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d1,0,1084.31,274830,1,3
7804,143,0x0e783fdcfd5f3f1afbb11062315456bd16fee1221,871.89,227.56,3981.02,3,6
7805,144,0x0e9e90ed10c6f1714bf87307d95b604288c5d4c51,0,0,0,0,0
7806,145,0x0eab14a501a8125387b0c1e2bd13a217cee45eba1,0,43.73,1588.2,1,4
7807,146,0x0ec0e48673e4901c3a28ade2540420f68996e79e1,699.85,1947.03,11834.7,3,5
7808,147,0x0ed78cca6cdfa68e08b85c463f29dd8741ff06ad1,86123.8,370.55,173359,2,3
7809,148,0x0eea73bc675d3012d3d602bd03cbf51a4b64eaee1,0,0,0,0,0
7810,149,0x0eee28fc966585b5848f9d65980cb1621f9b3f8a1,0,0,0,0,0
7811,150,0x0ef2724a6d8be9f72f3d35b62e1e8a37ceaf721e1,1185.41,489.81,12784.5,5,14
7812,151,0x0f11fa4142a73e2a1583f0073ab942ceb73456d81,0,0,0,0,0
7813,152,0x0f23430d929f24b86cb3bf375b94d96361d0420a1,37.2,1625.24,32653.6,4,20
7814,153,0x0f4cf489c65f5001843c525e1f374768dcad9b991,23488.7,33.36,48178.5,2,36
7815,154,0x0f7a4c36b5ee28e581504e8dfa62fa83a11ca7a91,0,0,63.28,0,1
7816,155,0x0f89b38968065a571eeaf34dd6bf2093fb55c20f1,277.88,749.25,26898.8,24,27
7817,156,0x0fa23b1b4dd646a3a55fb5e4c5eeab24d42edab01,0,0,576.7,1,1
7818,157,0x101c55c14bbde713d4c718b67256133bac8126c61,0,0,0,0,0
7819,158,0x1036bc312f0279b5889bce88d09a100d411c0abb1,3214.05,142.74,22424.6,6,22
7820,159,0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb1,3754.31,9279.18,157959,5,15
7821,160,0x1056d8d9ebb0e0d8710a0e2a1852d4a09d56464a1,0,136.49,3534.2,1,3
7822,161,0x1086feeb031e45e8fcd770662aa8302d7c23ba1f1,533.39,602.95,171033,263,51
7823,162,0x10c44ab858b90e09c725158906f71833ff417acc1,0,6.77,25720.3,1,4
7824,163,0x11608c87d514d55e28eb94984bdbacd3fd38b1821,8338.44,939.88,22316.2,2,6
7825,164,0x1161acf9a61b8cd951f5364e897c586883a1fe761,1545.2,109.99,3750.33,2,6
7826,165,0x1164b5b85af48f92f35a7b3043300a91ae8d0b481,4965.17,1267.15,14998.9,2,4
7827,166,0x116574a18659f0063150e0064e4ea00349a1492c1,0,40086.7,200433,0,5
7828,167,0x117262defa4ece46a009e5e883d7c6f9d2d69b891,982.61,120999,608927,4,5
7829,168,0x11775a106157a283873a81e8ec58394b8d568e061,9762.12,2011.82,51713.4,2,16
7830,169,0x1177d4f07c6ef70f51cf23493c66e713f7acccda1,0,1.38,362839,1,2
7831,170,0x118db57c34621acd0a91f02c8c18cd1a3ad7c2131,0,100.96,874.77,1,8
7832,171,0x119240ef17333e8dcb19a0dd4f5fc848981b0ff41,1326.29,1249.57,31392.7,2,23
7833,172,0x11c058c3efbf53939fb6872b09a2b5cf2410a1e2c3f3c867664e43a626d878c01,0,0,0,0,0
7834,173,0x122c7f492c51c247e293b0f996fa63de614749591,303.96,269.18,10515.3,28,8
7835,174,0x124c0c9a23e1c4c04b10cc1eda4934f9818c7ec61,0,0,0,0,0
7836,175,0x12736c6b02381c3c50e41db3a69d7bb651a77d571,0,26091.2,156547,0,6
7837,176,0x12923d0c9f066722e9a9dba57eabdad664ff9c5b1,0,0,0,0,0
7838,177,0x12a1ccf979d65333e8e27ede047b476736b584a61,832.46,2929.85,78078.7,41,15
7839,178,0x13369b4654cb11d0d3b31abff0a2d74a78485ac61,2256.87,144.31,13304.6,5,14
7840,179,0x13403162ef6cf6219441667ae22892c9972626111,0,0,0,0,0
7841,180,0x135a24a24e524de187efab379fc655061a67cbd51,0,0,4955.05,1,1
7842,181,0x1363077895b20ae90f80794ce4e575559517d0331,196.59,92.89,6349.12,3,62
7843,182,0x13afabf464f7d3e6c7cf0e685181d9da3935e01e1,0,494.21,58316.7,0,118
7844,183,0x13b56f970b8982b1b4a76982876086ecad4756da1,0,0,0,0,0
7845,184,0x14258a5ddcad7001e8ac89b539df7e0f08a345001,1353.66,116.58,4877.05,3,7
7846,185,0x143494359bbacc878308075c1c9fa05fcda966511,0,0,672.07,1,1
7847,186,0x1447b1cb205158d98fdbd312b37ed9dd1481fb621,0,0,0,0,0
7848,187,0x1494403137159bb0dc545d11963fdf797ea1ecab1,0,19.35,25708,1,4
7849,188,0x14a11e2ef83895918da176165e33025e02e472de1,0,291.72,41638.1,1,3
7850,189,0x14b7716c688875bcf54d5ff47cad4fca6b3834fa1,0,0,0,0,0
7851,190,0x14d3cb89bfb1513cfae386d9d6ff447753fd04a51,0,414.74,38495.2,1,6
7852,191,0x14e9e1f1320ff0286c5e9b23fcfb70b711ce892e1,0,0,0,0,0
7853,192,0x15577e328dd6e17b7721c9ca4d00610d3ce3762f1,104811,516.86,317535,3,6
7854,193,0x155ea3c47d523ea150b2fb33ecaedc4928e0f2db1,0,62.06,1179.08,0,19
7855,194,0x15847dcd428033c2cc2cb70edf2cbd6c84afc1461,0,0,200.72,0,1
7856,195,0x1597d86b81166cf78bb56ac4cab48ef81f203d231,0,2338.4,135240,1,4
7857,196,0x159ccffb293a06aafaec1b254a00522a2bc406391,0,0,0,0,1
7858,197,0x15a99893dc47bfae5b06e9b4c8941aaca60f8af51,4824.6,13298.6,114739,10,5
